1980520,Roland Garros,Paris,Outdoor,1980,G,128,
1980406,Brussels,Brussels,Outdoor,1980,A,32,
1980208,Vienna,Vienna,Outdoor,1980,A,32,
1980314,Gstaad,Gstaad,Outdoor,1980,A,32,
1980316,Bastad,Bastad,Outdoor,1980,A,32,
1980417,Boston,Boston,Outdoor,1980,A,64,
1980321,Stuttgart,Stuttgart,Outdoor,1980,A,32,
1980317,Amersfoort,Hilversum,Outdoor,1980,A,32,
1980319,Kitzbuhel,Kitzbuhel,Outdoor,1980,A,32,
1980418,Washington,Washington,Outdoor,1980,A,64,
1980705,North Conway,North Conway,Outdoor,1980,A,64,
1980707,South Orange,South Orange,Outdoor,1980,A,32,
1980717,Houston,Indianapolis,Outdoor,1980,A,64,
1980347,Bournemouth,Bournemouth,Outdoor,1980,A,32,
1980325,Palermo,Palermo,Outdoor,1980,A,32,
1980323,Bordeaux,Bordeaux,Outdoor,1980,A,32,
1980322,Geneva,Geneva,Outdoor,1980,A,32,
1980309,Madrid Masters,Madrid,Outdoor,1980,M,64,
1980425,Barcelona,Barcelona,Outdoor,1980,A,64,
1980329,Tokyo,Tokyo,Outdoor,1980,A,64,
1980353,Quito,Quito,Outdoor,1980,A,32,
1980359,Bogota,Bogota,Outdoor,1980,A,32,
1980303,Buenos Aires,Buenos Aires,Outdoor,1980,A,32,
1980361,Santiago,Santiago,Outdoor,1980,A,32,
1981204,Vina Del Mar,Vina Del Mar,Outdoor,1981,A,32,
1981392,Mar Del Plata,Mar Del Plata,Outdoor,1981,A,32,
19811725,Pepsi Grand Slam,Boca Raton,Outdoor,1981,A,4,"$300,000 "
1981294,Mexico City,Mexico City,Outdoor,1981,A,32,
1981206,Cairo,Cairo,Outdoor,1981,A,32,
1981405,Houston,Houston,Outdoor,1981,A,32,
1981305,Nice,Nice,Outdoor,1981,A,32,
1981410,Monte Carlo Masters,Monte Carlo,Outdoor,1981,M,32,"$250,000 "
1981347,Bournemouth,Bournemouth,Outdoor,1981,A,32,
1981615,Dusseldorf,Duesseldorf- Germany,Outdoor,1981,A,16,
1981415,Forest Hills,Forest Hills,Outdoor,1981,A,64,
1981310,Oporto,Florence,Outdoor,1981,A,32,
1981414,Hamburg Masters,Hamburg,Outdoor,1981,A,64,
1981308,Munich,Munich,Outdoor,1981,A,32,
1981416,Rome Masters,Rome,Outdoor,1981,M,64,"$200,000 "
1981520,Roland Garros,Paris,Outdoor,1981,G,128,
1981273,Brussels,Brussels,Outdoor,1981,A,32,
1981702,Venice,Venice,Outdoor,1981,A,32,
1981314,Gstaad,Gstaad,Outdoor,1981,A,32,
1981417,Boston,Boston,Outdoor,1981,A,64,
1981319,Kitzbuhel,Kitzbuhel,Outdoor,1981,A,64,
1981321,Stuttgart,Stuttgart,Outdoor,1981,A,32,
1981316,Bastad,Bastad,Outdoor,1981,A,32,
1981317,Amersfoort,Hilversum,Outdoor,1981,A,32,
1981418,Washington,Washington,Outdoor,1981,A,64,
1981705,North Conway,North Conway,Outdoor,1981,A,64,
1981707,South Orange,South Orange,Outdoor,1981,A,32,
1981717,Houston,Indianapolis,Outdoor,1981,A,64,
1981325,Palermo,Palermo,Outdoor,1981,A,32,
1981323,Bordeaux,Bordeaux,Outdoor,1981,A,32,
1981322,Geneva,Geneva,Outdoor,1981,A,32,
1981309,Madrid Masters,Madrid,Outdoor,1981,M,32,
1981425,Barcelona,Barcelona,Outdoor,1981,A,64,
1981329,Tokyo,Tokyo,Outdoor,1981,A,64,
1981353,Quito,Quito,Outdoor,1981,A,32,
1981303,Buenos Aires,Buenos Aires,Outdoor,1981,A,32,
1981362,Manila,Manila,Outdoor,1981,A,32,
1981361,Santiago,Santiago,Outdoor,1981,A,32,
1982201,Maceio,Guaruja,Outdoor,1982,A,32,
1982803,Delray Beach WCT,Delray Beach,Outdoor,1982,A,16,
1982204,Vina Del Mar,Vina Del Mar,Outdoor,1982,A,32,
1982303,Buenos Aires,Buenos Aires,Outdoor,1982,A,32,
1982206,Cairo,Cairo,Outdoor,1982,A,32,
1982351,Linz,Linz,Outdoor,1982,A,32,
1982305,Nice,Nice,Outdoor,1982,A,32,
1982410,Monte Carlo Masters,Monte Carlo,Outdoor,1982,M,32,"$300,000 "
1982405,Houston,Houston,Outdoor,1982,A,32,
1982347,Bournemouth,Bournemouth,Outdoor,1982,A,32,
1982309,Madrid Masters,Madrid,Outdoor,1982,M,32,
1982724,Hilton Head WCT,Hilton Head,Outdoor,1982,A,32,
1982415,Forest Hills,Forest Hills,Outdoor,1982,A,64,
1982615,Dusseldorf,Dusseldorf,Outdoor,1982,A,16,
1982310,Oporto,Florence,Outdoor,1982,A,32,
1982414,Hamburg Masters,Hamburg,Outdoor,1982,A,64,
1982308,Munich,Munich,Outdoor,1982,A,32,
1982416,Rome Masters,Rome,Outdoor,1982,M,64,"$300,000 "
1982520,Roland Garros,Paris,Outdoor,1982,G,128,
1982702,Venice,Venice,Outdoor,1982,A,32,
1982314,Gstaad,Gstaad,Outdoor,1982,A,32,
1982316,Bastad,Bastad,Outdoor,1982,A,32,
1982417,Boston,Boston,Outdoor,1982,A,64,
1982321,Stuttgart,Stuttgart,Outdoor,1982,A,32,
1982811,Zell Am See WCT,Zell Am See,Outdoor,1982,A,32,
1982317,Amersfoort,Hilversum,Outdoor,1982,A,32,
1982319,Kitzbuhel,Kitzbuhel,Outdoor,1982,A,64,
1982418,Washington,Washington,Outdoor,1982,A,64,
1982812,Cap D'Adge WCT,Cap D'Adge,Outdoor,1982,A,32,
1982705,North Conway,North Conway,Outdoor,1982,A,64,
1982707,South Orange,South Orange,Outdoor,1982,A,32,
1982717,Houston,Indianapolis,Outdoor,1982,A,64,
1982325,Palermo,Palermo,Outdoor,1982,A,32,
1982323,Bordeaux,Bordeaux,Outdoor,1982,A,32,
1982322,Geneva,Geneva,Outdoor,1982,A,32,
1982425,Barcelona,Barcelona,Outdoor,1982,A,64,
